trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
T000212,18:28:00,18:28:00,s1,3,1,0,0
T000213,18:20:00,18:20:00,s19,1,0,1,0
T000213,18:28:00,18:28:00,s3,2,0,0,0
T000213,18:48:00,18:48:00,s1,3,1,0,0
T000214,18:40:00,18:40:00,s19,1,0,1,0
T000214,18:48:00,18:48:00,s3,2,0,0,0
T000214,19:08:00,19:08:00,s1,3,1,0,0
T000215,19:00:00,19:00:00,s19,1,0,1,0
T000215,19:08:00,19:08:00,s3,2,0,0,0
T000215,19:28:00,19:28:00,s1,3,1,0,0
T000216,19:30:00,19:30:00,s19,1,0,1,0
T000216,19:38:00,19:38:00,s3,2,0,0,0
T000216,19:58:00,19:58:00,s1,3,1,0,0
T000217,20:10:00,20:10:00,s19,1,0,1,0
T000217,20:18:00,20:18:00,s3,2,0,0,0
T000217,20:38:00,20:38:00,s1,3,1,0,0
T000218,20:50:00,20:50:00,s19,1,0,1,0
T000218,20:58:00,20:58:00,s3,2,0,0,0
T000218,21:18:00,21:18:00,s1,3,1,0,0
T000219,05:30:00,05:30:00,s19,1,0,1,0
T000219,05:38:00,05:38:00,s3,2,0,0,0
T000219,05:58:00,05:58:00,s1,3,1,0,0
T000220,06:20:00,06:20:00,s19,1,0,1,0
T000220,06:28:00,06:28:00,s3,2,0,0,0
T000220,06:48:00,06:48:00,s1,3,1,0,0
T000221,06:50:00,06:50:00,s19,1,0,1,0
T000221,06:58:00,06:58:00,s3,2,0,0,0
T000221,07:18:00,07:18:00,s1,3,1,0,0
T000222,07:20:00,07:20:00,s19,1,0,1,0
T000222,07:28:00,07:28:00,s3,2,0,0,0
T000222,07:48:00,07:48:00,s1,3,1,0,0
T000223,07:50:00,07:50:00,s19,1,0,1,0
T000223,07:58:00,07:58:00,s3,2,0,0,0
T000223,08:18:00,08:18:00,s1,3,1,0,0
T000224,08:20:00,08:20:00,s19,1,0,1,0
T000224,08:28:00,08:28:00,s3,2,0,0,0
T000224,08:48:00,08:48:00,s1,3,1,0,0
T000225,08:50:00,08:50:00,s19,1,0,1,0
T000225,08:58:00,08:58:00,s3,2,0,0,0
T000225,09:18:00,09:18:00,s1,3,1,0,0
T000226,09:30:00,09:30:00,s19,1,0,1,0
T000226,09:38:00,09:38:00,s3,2,0,0,0
T000226,09:58:00,09:58:00,s1,3,1,0,0
T000227,10:30:00,10:30:00,s19,1,0,1,0
T000227,10:38:00,10:38:00,s3,2,0,0,0
T000227,10:58:00,10:58:00,s1,3,1,0,0
T000228,11:30:00,11:30:00,s19,1,0,1,0
T000228,11:38:00,11:38:00,s3,2,0,0,0
T000228,11:58:00,11:58:00,s1,3,1,0,0
T000229,12:30:00,12:30:00,s19,1,0,1,0
T000229,12:38:00,12:38:00,s3,2,0,0,0
T000229,12:58:00,12:58:00,s1,3,1,0,0
T000230,13:30:00,13:30:00,s19,1,0,1,0
T000230,13:38:00,13:38:00,s3,2,0,0,0
T000230,13:58:00,13:58:00,s1,3,1,0,0
T000231,14:30:00,14:30:00,s19,1,0,1,0
T000231,14:38:00,14:38:00,s3,2,0,0,0
T000231,14:58:00,14:58:00,s1,3,1,0,0
T000232,15:30:00,15:30:00,s19,1,0,1,0
T000232,15:38:00,15:38:00,s3,2,0,0,0
T000232,15:58:00,15:58:00,s1,3,1,0,0
T000233,16:20:00,16:20:00,s19,1,0,1,0
T000233,16:28:00,16:28:00,s3,2,0,0,0
T000233,16:48:00,16:48:00,s1,3,1,0,0
T000234,16:50:00,16:50:00,s19,1,0,1,0
T000234,16:58:00,16:58:00,s3,2,0,0,0
T000234,17:18:00,17:18:00,s1,3,1,0,0
T000235,17:20:00,17:20:00,s19,1,0,1,0
T000235,17:28:00,17:28:00,s3,2,0,0,0
T000235,17:48:00,17:48:00,s1,3,1,0,0
T000236,17:50:00,17:50:00,s19,1,0,1,0
T000236,17:58:00,17:58:00,s3,2,0,0,0
T000236,18:18:00,18:18:00,s1,3,1,0,0
T000237,18:20:00,18:20:00,s19,1,0,1,0
T000237,18:28:00,18:28:00,s3,2,0,0,0
T000237,18:48:00,18:48:00,s1,3,1,0,0
T000238,18:50:00,18:50:00,s19,1,0,1,0
T000238,18:58:00,18:58:00,s3,2,0,0,0
T000238,19:18:00,19:18:00,s1,3,1,0,0
T000239,19:30:00,19:30:00,s19,1,0,1,0
T000239,19:38:00,19:38:00,s3,2,0,0,0
T000239,19:58:00,19:58:00,s1,3,1,0,0
T000240,20:30:00,20:30:00,s19,1,0,1,0
T000240,20:38:00,20:38:00,s3,2,0,0,0
T000240,20:58:00,20:58:00,s1,3,1,0,0
T000241,05:30:00,05:30:00,s2,1,0,1,0
T000241,05:50:00,05:50:00,s3,2,1,0,0
T000242,05:50:00,05:50:00,s2,1,0,1,0
T000242,06:10:00,06:10:00,s3,2,1,0,0
T000243,06:10:00,06:10:00,s2,1,0,1,0
T000243,06:30:00,06:30:00,s3,2,1,0,0
T000244,06:20:00,06:20:00,s2,1,0,1,0
T000244,06:40:00,06:40:00,s3,2,1,0,0
T000245,06:30:00,06:30:00,s2,1,0,1,0
T000245,06:50:00,06:50:00,s3,2,1,0,0
T000246,06:40:00,06:40:00,s2,1,0,1,0
T000246,07:00:00,07:00:00,s3,2,1,0,0
T000247,06:50:00,06:50:00,s2,1,0,1,0
T000247,07:10:00,07:10:00,s3,2,1,0,0
T000248,07:00:00,07:00:00,s2,1,0,1,0
T000248,07:20:00,07:20:00,s3,2,1,0,0
T000249,07:10:00,07:10:00,s2,1,0,1,0
T000249,07:30:00,07:30:00,s3,2,1,0,0
T000250,07:20:00,07:20:00,s2,1,0,1,0
T000250,07:40:00,07:40:00,s3,2,1,0,0
T000251,07:30:00,07:30:00,s2,1,0,1,0
T000251,07:50:00,07:50:00,s3,2,1,0,0
T000252,07:40:00,07:40:00,s2,1,0,1,0
T000252,08:00:00,08:00:00,s3,2,1,0,0
T000253,07:50:00,07:50:00,s2,1,0,1,0
T000253,08:10:00,08:10:00,s3,2,1,0,0
T000254,08:00:00,08:00:00,s2,1,0,1,0
T000254,08:20:00,08:20:00,s3,2,1,0,0
T000255,08:10:00,08:10:00,s2,1,0,1,0
T000255,08:30:00,08:30:00,s3,2,1,0,0
T000256,08:20:00,08:20:00,s2,1,0,1,0
T000256,08:40:00,08:40:00,s3,2,1,0,0
T000257,08:30:00,08:30:00,s2,1,0,1,0
T000257,08:50:00,08:50:00,s3,2,1,0,0
T000258,08:40:00,08:40:00,s2,1,0,1,0
T000258,09:00:00,09:00:00,s3,2,1,0,0
T000259,08:50:00,08:50:00,s2,1,0,1,0
T000259,09:10:00,09:10:00,s3,2,1,0,0
T000260,09:00:00,09:00:00,s2,1,0,1,0
T000260,09:20:00,09:20:00,s3,2,1,0,0
T000261,09:10:00,09:10:00,s2,1,0,1,0
T000261,09:30:00,09:30:00,s3,2,1,0,0
T000262,09:30:00,09:30:00,s2,1,0,1,0
T000262,09:50:00,09:50:00,s3,2,1,0,0
T000263,09:50:00,09:50:00,s2,1,0,1,0
T000263,10:10:00,10:10:00,s3,2,1,0,0
T000264,10:10:00,10:10:00,s2,1,0,1,0
T000264,10:30:00,10:30:00,s3,2,1,0,0
T000265,10:30:00,10:30:00,s2,1,0,1,0
T000265,10:50:00,10:50:00,s3,2,1,0,0
T000266,10:50:00,10:50:00,s2,1,0,1,0
T000266,11:10:00,11:10:00,s3,2,1,0,0
T000267,11:10:00,11:10:00,s2,1,0,1,0
T000267,11:30:00,11:30:00,s3,2,1,0,0
T000268,11:30:00,11:30:00,s2,1,0,1,0
T000268,11:50:00,11:50:00,s3,2,1,0,0
T000269,11:50:00,11:50:00,s2,1,0,1,0
T000269,12:10:00,12:10:00,s3,2,1,0,0
T000270,12:10:00,12:10:00,s2,1,0,1,0
T000270,12:30:00,12:30:00,s3,2,1,0,0
T000271,12:30:00,12:30:00,s2,1,0,1,0
T000271,12:50:00,12:50:00,s3,2,1,0,0
T000272,12:50:00,12:50:00,s2,1,0,1,0
T000272,13:10:00,13:10:00,s3,2,1,0,0
T000273,13:10:00,13:10:00,s2,1,0,1,0
T000273,13:30:00,13:30:00,s3,2,1,0,0
T000274,13:30:00,13:30:00,s2,1,0,1,0
T000274,13:50:00,13:50:00,s3,2,1,0,0
T000275,13:50:00,13:50:00,s2,1,0,1,0
T000275,14:10:00,14:10:00,s3,2,1,0,0
T000276,14:10:00,14:10:00,s2,1,0,1,0
T000276,14:30:00,14:30:00,s3,2,1,0,0
T000277,14:30:00,14:30:00,s2,1,0,1,0
T000277,14:50:00,14:50:00,s3,2,1,0,0
T000278,14:50:00,14:50:00,s2,1,0,1,0
T000278,15:10:00,15:10:00,s3,2,1,0,0
T000279,15:10:00,15:10:00,s2,1,0,1,0
T000279,15:30:00,15:30:00,s3,2,1,0,0
T000280,15:30:00,15:30:00,s2,1,0,1,0
T000280,15:50:00,15:50:00,s3,2,1,0,0
T000281,15:50:00,15:50:00,s2,1,0,1,0
T000281,16:10:00,16:10:00,s3,2,1,0,0
T000282,16:10:00,16:10:00,s2,1,0,1,0
T000282,16:30:00,16:30:00,s3,2,1,0,0
T000283,16:20:00,16:20:00,s2,1,0,1,0
T000283,16:40:00,16:40:00,s3,2,1,0,0
T000284,16:30:00,16:30:00,s2,1,0,1,0
T000284,16:50:00,16:50:00,s3,2,1,0,0
T000285,16:40:00,16:40:00,s2,1,0,1,0
T000285,17:00:00,17:00:00,s3,2,1,0,0
T000286,16:50:00,16:50:00,s2,1,0,1,0
T000286,17:10:00,17:10:00,s3,2,1,0,0
T000287,17:00:00,17:00:00,s2,1,0,1,0
T000287,17:20:00,17:20:00,s3,2,1,0,0
T000288,17:10:00,17:10:00,s2,1,0,1,0
T000288,17:30:00,17:30:00,s3,2,1,0,0
T000289,17:20:00,17:20:00,s2,1,0,1,0
T000289,17:40:00,17:40:00,s3,2,1,0,0
T000290,17:30:00,17:30:00,s2,1,0,1,0
T000290,17:50:00,17:50:00,s3,2,1,0,0
T000291,17:40:00,17:40:00,s2,1,0,1,0
T000291,18:00:00,18:00:00,s3,2,1,0,0
T000292,17:50:00,17:50:00,s2,1,0,1,0
T000292,18:10:00,18:10:00,s3,2,1,0,0
T000293,18:00:00,18:00:00,s2,1,0,1,0
T000293,18:20:00,18:20:00,s3,2,1,0,0
T000294,18:10:00,18:10:00,s2,1,0,1,0
T000294,18:30:00,18:30:00,s3,2,1,0,0
T000295,18:20:00,18:20:00,s2,1,0,1,0
T000295,18:40:00,18:40:00,s3,2,1,0,0
T000296,18:30:00,18:30:00,s2,1,0,1,0
T000296,18:50:00,18:50:00,s3,2,1,0,0
T000297,18:40:00,18:40:00,s2,1,0,1,0
T000297,19:00:00,19:00:00,s3,2,1,0,0
T000298,18:50:00,18:50:00,s2,1,0,1,0
T000298,19:10:00,19:10:00,s3,2,1,0,0
T000299,19:00:00,19:00:00,s2,1,0,1,0
T000299,19:20:00,19:20:00,s3,2,1,0,0
T000300,19:10:00,19:10:00,s2,1,0,1,0
T000300,19:30:00,19:30:00,s3,2,1,0,0
T000301,19:30:00,19:30:00,s2,1,0,1,0
T000301,19:50:00,19:50:00,s3,2,1,0,0
T000302,19:50:00,19:50:00,s2,1,0,1,0
T000302,20:10:00,20:10:00,s3,2,1,0,0
T000303,20:10:00,20:10:00,s2,1,0,1,0
T000303,20:30:00,20:30:00,s3,2,1,0,0
T000304,20:30:00,20:30:00,s2,1,0,1,0
T000304,20:50:00,20:50:00,s3,2,1,0,0
T000305,20:50:00,20:50:00,s2,1,0,1,0
T000305,21:10:00,21:10:00,s3,2,1,0,0
T000306,05:30:00,05:30:00,s2,1,0,1,0
T000306,05:50:00,05:50:00,s3,2,1,0,0
T000307,06:10:00,06:10:00,s2,1,0,1,0
T000307,06:30:00,06:30:00,s3,2,1,0,0
T000308,06:30:00,06:30:00,s2,1,0,1,0
T000308,06:50:00,06:50:00,s3,2,1,0,0
T000309,06:50:00,06:50:00,s2,1,0,1,0
T000309,07:10:00,07:10:00,s3,2,1,0,0
T000310,07:10:00,07:10:00,s2,1,0,1,0
T000310,07:30:00,07:30:00,s3,2,1,0,0
T000311,07:30:00,07:30:00,s2,1,0,1,0
T000311,07:50:00,07:50:00,s3,2,1,0,0
T000312,07:50:00,07:50:00,s2,1,0,1,0
T000312,08:10:00,08:10:00,s3,2,1,0,0
T000313,08:10:00,08:10:00,s2,1,0,1,0
T000313,08:30:00,08:30:00,s3,2,1,0,0
T000314,08:30:00,08:30:00,s2,1,0,1,0
T000314,08:50:00,08:50:00,s3,2,1,0,0
T000315,08:50:00,08:50:00,s2,1,0,1,0
T000315,09:10:00,09:10:00,s3,2,1,0,0
T000316,09:10:00,09:10:00,s2,1,0,1,0
T000316,09:30:00,09:30:00,s3,2,1,0,0
T000317,09:50:00,09:50:00,s2,1,0,1,0
T000317,10:10:00,10:10:00,s3,2,1,0,0
T000318,10:30:00,10:30:00,s2,1,0,1,0
T000318,10:50:00,10:50:00,s3,2,1,0,0
T000319,11:10:00,11:10:00,s2,1,0,1,0
T000319,11:30:00,11:30:00,s3,2,1,0,0
T000320,11:50:00,11:50:00,s2,1,0,1,0
T000320,12:10:00,12:10:00,s3,2,1,0,0
T000321,12:30:00,12:30:00,s2,1,0,1,0
T000321,12:50:00,12:50:00,s3,2,1,0,0
T000322,13:10:00,13:10:00,s2,1,0,1,0
T000322,13:30:00,13:30:00,s3,2,1,0,0
T000323,13:50:00,13:50:00,s2,1,0,1,0
T000323,14:10:00,14:10:00,s3,2,1,0,0
T000324,14:30:00,14:30:00,s2,1,0,1,0
T000324,14:50:00,14:50:00,s3,2,1,0,0
T000325,15:10:00,15:10:00,s2,1,0,1,0
T000325,15:30:00,15:30:00,s3,2,1,0,0
T000326,15:50:00,15:50:00,s2,1,0,1,0
T000326,16:10:00,16:10:00,s3,2,1,0,0
T000327,16:20:00,16:20:00,s2,1,0,1,0
T000327,16:40:00,16:40:00,s3,2,1,0,0
T000328,16:40:00,16:40:00,s2,1,0,1,0
T000328,17:00:00,17:00:00,s3,2,1,0,0
T000329,17:00:00,17:00:00,s2,1,0,1,0
T000329,17:20:00,17:20:00,s3,2,1,0,0
T000330,17:20:00,17:20:00,s2,1,0,1,0
T000330,17:40:00,17:40:00,s3,2,1,0,0
T000331,17:40:00,17:40:00,s2,1,0,1,0
T000331,18:00:00,18:00:00,s3,2,1,0,0
T000332,18:00:00,18:00:00,s2,1,0,1,0
T000332,18:20:00,18:20:00,s3,2,1,0,0
T000333,18:20:00,18:20:00,s2,1,0,1,0
T000333,18:40:00,18:40:00,s3,2,1,0,0
T000334,18:40:00,18:40:00,s2,1,0,1,0
T000334,19:00:00,19:00:00,s3,2,1,0,0
T000335,19:00:00,19:00:00,s2,1,0,1,0
T000335,19:20:00,19:20:00,s3,2,1,0,0
T000336,19:30:00,19:30:00,s2,1,0,1,0
T000336,19:50:00,19:50:00,s3,2,1,0,0
T000337,20:10:00,20:10:00,s2,1,0,1,0
T000337,20:30:00,20:30:00,s3,2,1,0,0
T000338,20:50:00,20:50:00,s2,1,0,1,0
T000338,21:10:00,21:10:00,s3,2,1,0,0
T000339,05:30:00,05:30:00,s2,1,0,1,0
T000339,05:50:00,05:50:00,s3,2,1,0,0
T000340,06:20:00,06:20:00,s2,1,0,1,0
T000340,06:40:00,06:40:00,s3,2,1,0,0
T000341,06:50:00,06:50:00,s2,1,0,1,0
T000341,07:10:00,07:10:00,s3,2,1,0,0
T000342,07:20:00,07:20:00,s2,1,0,1,0
T000342,07:40:00,07:40:00,s3,2,1,0,0
T000343,07:50:00,07:50:00,s2,1,0,1,0
T000343,08:10:00,08:10:00,s3,2,1,0,0
T000344,08:20:00,08:20:00,s2,1,0,1,0
T000344,08:40:00,08:40:00,s3,2,1,0,0
T000345,08:50:00,08:50:00,s2,1,0,1,0
T000345,09:10:00,09:10:00,s3,2,1,0,0
T000346,09:30:00,09:30:00,s2,1,0,1,0
T000346,09:50:00,09:50:00,s3,2,1,0,0
T000347,10:30:00,10:30:00,s2,1,0,1,0
T000347,10:50:00,10:50:00,s3,2,1,0,0
T000348,11:30:00,11:30:00,s2,1,0,1,0
T000348,11:50:00,11:50:00,s3,2,1,0,0
T000349,12:30:00,12:30:00,s2,1,0,1,0
T000349,12:50:00,12:50:00,s3,2,1,0,0
T000350,13:30:00,13:30:00,s2,1,0,1,0
T000350,13:50:00,13:50:00,s3,2,1,0,0
T000351,14:30:00,14:30:00,s2,1,0,1,0
T000351,14:50:00,14:50:00,s3,2,1,0,0
T000352,15:30:00,15:30:00,s2,1,0,1,0
T000352,15:50:00,15:50:00,s3,2,1,0,0
T000353,16:20:00,16:20:00,s2,1,0,1,0
T000353,16:40:00,16:40:00,s3,2,1,0,0
T000354,16:50:00,16:50:00,s2,1,0,1,0
T000354,17:10:00,17:10:00,s3,2,1,0,0
T000355,17:20:00,17:20:00,s2,1,0,1,0
T000355,17:40:00,17:40:00,s3,2,1,0,0
T000356,17:50:00,17:50:00,s2,1,0,1,0
T000356,18:10:00,18:10:00,s3,2,1,0,0
T000357,18:20:00,18:20:00,s2,1,0,1,0
T000357,18:40:00,18:40:00,s3,2,1,0,0
T000358,18:50:00,18:50:00,s2,1,0,1,0
T000358,19:10:00,19:10:00,s3,2,1,0,0
T000359,19:30:00,19:30:00,s2,1,0,1,0
T000359,19:50:00,19:50:00,s3,2,1,0,0
T000360,20:30:00,20:30:00,s2,1,0,1,0
T000360,20:50:00,20:50:00,s3,2,1,0,0
T000361,05:30:00,05:30:00,s3,1,0,1,0
T000361,05:44:00,05:44:00,s7,2,0,0,0
T000361,05:54:00,05:54:00,s1,3,1,0,0
T000362,05:50:00,05:50:00,s3,1,0,1,0
T000362,06:04:00,06:04:00,s7,2,0,0,0
T000362,06:14:00,06:14:00,s1,3,1,0,0
T000363,06:10:00,06:10:00,s3,1,0,1,0
T000363,06:24:00,06:24:00,s7,2,0,0,0
T000363,06:34:00,06:34:00,s1,3,1,0,0
T000364,06:20:00,06:20:00,s3,1,0,1,0
T000364,06:34:00,06:34:00,s7,2,0,0,0
T000364,06:44:00,06:44:00,s1,3,1,0,0
T000365,06:30:00,06:30:00,s3,1,0,1,0
T000365,06:44:00,06:44:00,s7,2,0,0,0
T000365,06:54:00,06:54:00,s1,3,1,0,0
T000366,06:40:00,06:40:00,s3,1,0,1,0
T000366,06:54:00,06:54:00,s7,2,0,0,0
T000366,07:04:00,07:04:00,s1,3,1,0,0
T000367,06:50:00,06:50:00,s3,1,0,1,0
T000367,07:04:00,07:04:00,s7,2,0,0,0
T000367,07:14:00,07:14:00,s1,3,1,0,0
T000368,07:00:00,07:00:00,s3,1,0,1,0
T000368,07:14:00,07:14:00,s7,2,0,0,0
T000368,07:24:00,07:24:00,s1,3,1,0,0
T000369,07:10:00,07:10:00,s3,1,0,1,0
T000369,07:24:00,07:24:00,s7,2,0,0,0
T000369,07:34:00,07:34:00,s1,3,1,0,0
T000370,07:20:00,07:20:00,s3,1,0,1,0
T000370,07:34:00,07:34:00,s7,2,0,0,0
T000370,07:44:00,07:44:00,s1,3,1,0,0
T000371,07:30:00,07:30:00,s3,1,0,1,0
T000371,07:44:00,07:44:00,s7,2,0,0,0
T000371,07:54:00,07:54:00,s1,3,1,0,0
T000372,07:40:00,07:40:00,s3,1,0,1,0
T000372,07:54:00,07:54:00,s7,2,0,0,0
T000372,08:04:00,08:04:00,s1,3,1,0,0
T000373,07:50:00,07:50:00,s3,1,0,1,0
T000373,08:04:00,08:04:00,s7,2,0,0,0
T000373,08:14:00,08:14:00,s1,3,1,0,0
T000374,08:00:00,08:00:00,s3,1,0,1,0
T000374,08:14:00,08:14:00,s7,2,0,0,0
T000374,08:24:00,08:24:00,s1,3,1,0,0
T000375,08:10:00,08:10:00,s3,1,0,1,0
T000375,08:24:00,08:24:00,s7,2,0,0,0
T000375,08:34:00,08:34:00,s1,3,1,0,0
T000376,08:20:00,08:20:00,s3,1,0,1,0
T000376,08:34:00,08:34:00,s7,2,0,0,0
T000376,08:44:00,08:44:00,s1,3,1,0,0
T000377,08:30:00,08:30:00,s3,1,0,1,0
T000377,08:44:00,08:44:00,s7,2,0,0,0
T000377,08:54:00,08:54:00,s1,3,1,0,0
T000378,08:40:00,08:40:00,s3,1,0,1,0
T000378,08:54:00,08:54:00,s7,2,0,0,0
T000378,09:04:00,09:04:00,s1,3,1,0,0
T000379,08:50:00,08:50:00,s3,1,0,1,0
T000379,09:04:00,09:04:00,s7,2,0,0,0
T000379,09:14:00,09:14:00,s1,3,1,0,0
T000380,09:00:00,09:00:00,s3,1,0,1,0
T000380,09:14:00,09:14:00,s7,2,0,0,0
T000380,09:24:00,09:24:00,s1,3,1,0,0
T000381,09:10:00,09:10:00,s3,1,0,1,0
T000381,09:24:00,09:24:00,s7,2,0,0,0
T000381,09:34:00,09:34:00,s1,3,1,0,0
T000382,09:30:00,09:30:00,s3,1,0,1,0
T000382,09:44:00,09:44:00,s7,2,0,0,0
T000382,09:54:00,09:54:00,s1,3,1,0,0
T000383,09:50:00,09:50:00,s3,1,0,1,0
T000383,10:04:00,10:04:00,s7,2,0,0,0
T000383,10:14:00,10:14:00,s1,3,1,0,0
T000384,10:10:00,10:10:00,s3,1,0,1,0
T000384,10:24:00,10:24:00,s7,2,0,0,0
T000384,10:34:00,10:34:00,s1,3,1,0,0
T000385,10:30:00,10:30:00,s3,1,0,1,0
T000385,10:44:00,10:44:00,s7,2,0,0,0
T000385,10:54:00,10:54:00,s1,3,1,0,0
T000386,10:50:00,10:50:00,s3,1,0,1,0
T000386,11:04:00,11:04:00,s7,2,0,0,0
T000386,11:14:00,11:14:00,s1,3,1,0,0
T000387,11:10:00,11:10:00,s3,1,0,1,0
T000387,11:24:00,11:24:00,s7,2,0,0,0
T000387,11:34:00,11:34:00,s1,3,1,0,0
T000388,11:30:00,11:30:00,s3,1,0,1,0
T000388,11:44:00,11:44:00,s7,2,0,0,0
T000388,11:54:00,11:54:00,s1,3,1,0,0
T000389,11:50:00,11:50:00,s3,1,0,1,0
T000389,12:04:00,12:04:00,s7,2,0,0,0
T000389,12:14:00,12:14:00,s1,3,1,0,0
T000390,12:10:00,12:10:00,s3,1,0,1,0
T000390,12:24:00,12:24:00,s7,2,0,0,0
T000390,12:34:00,12:34:00,s1,3,1,0,0
T000391,12:30:00,12:30:00,s3,1,0,1,0
T000391,12:44:00,12:44:00,s7,2,0,0,0
T000391,12:54:00,12:54:00,s1,3,1,0,0
T000392,12:50:00,12:50:00,s3,1,0,1,0
T000392,13:04:00,13:04:00,s7,2,0,0,0
T000392,13:14:00,13:14:00,s1,3,1,0,0
T000393,13:10:00,13:10:00,s3,1,0,1,0
T000393,13:24:00,13:24:00,s7,2,0,0,0
T000393,13:34:00,13:34:00,s1,3,1,0,0
T000394,13:30:00,13:30:00,s3,1,0,1,0
T000394,13:44:00,13:44:00,s7,2,0,0,0
T000394,13:54:00,13:54:00,s1,3,1,0,0
T000395,13:50:00,13:50:00,s3,1,0,1,0
T000395,14:04:00,14:04:00,s7,2,0,0,0
T000395,14:14:00,14:14:00,s1,3,1,0,0
T000396,14:10:00,14:10:00,s3,1,0,1,0
T000396,14:24:00,14:24:00,s7,2,0,0,0
T000396,14:34:00,14:34:00,s1,3,1,0,0
T000397,14:30:00,14:30:00,s3,1,0,1,0
T000397,14:44:00,14:44:00,s7,2,0,0,0
T000397,14:54:00,14:54:00,s1,3,1,0,0
T000398,14:50:00,14:50:00,s3,1,0,1,0
T000398,15:04:00,15:04:00,s7,2,0,0,0
T000398,15:14:00,15:14:00,s1,3,1,0,0
T000399,15:10:00,15:10:00,s3,1,0,1,0
T000399,15:24:00,15:24:00,s7,2,0,0,0
T000399,15:34:00,15:34:00,s1,3,1,0,0
T000400,15:30:00,15:30:00,s3,1,0,1,0
T000400,15:44:00,15:44:00,s7,2,0,0,0
T000400,15:54:00,15:54:00,s1,3,1,0,0
T000401,15:50:00,15:50:00,s3,1,0,1,0
T000401,16:04:00,16:04:00,s7,2,0,0,0
T000401,16:14:00,16:14:00,s1,3,1,0,0
T000402,16:10:00,16:10:00,s3,1,0,1,0
T000402,16:24:00,16:24:00,s7,2,0,0,0
T000402,16:34:00,16:34:00,s1,3,1,0,0
T000403,16:20:00,16:20:00,s3,1,0,1,0
T000403,16:34:00,16:34:00,s7,2,0,0,0
T000403,16:44:00,16:44:00,s1,3,1,0,0
T000404,16:30:00,16:30:00,s3,1,0,1,0
T000404,16:44:00,16:44:00,s7,2,0,0,0
T000404,16:54:00,16:54:00,s1,3,1,0,0
T000405,16:40:00,16:40:00,s3,1,0,1,0
T000405,16:54:00,16:54:00,s7,2,0,0,0
T000405,17:04:00,17:04:00,s1,3,1,0,0
T000406,16:50:00,16:50:00,s3,1,0,1,0
T000406,17:04:00,17:04:00,s7,2,0,0,0
T000406,17:14:00,17:14:00,s1,3,1,0,0
T000407,17:00:00,17:00:00,s3,1,0,1,0
T000407,17:14:00,17:14:00,s7,2,0,0,0
T000407,17:24:00,17:24:00,s1,3,1,0,0
T000408,17:10:00,17:10:00,s3,1,0,1,0
T000408,17:24:00,17:24:00,s7,2,0,0,0
T000408,17:34:00,17:34:00,s1,3,1,0,0
T000409,17:20:00,17:20:00,s3,1,0,1,0
T000409,17:34:00,17:34:00,s7,2,0,0,0
T000409,17:44:00,17:44:00,s1,3,1,0,0
T000410,17:30:00,17:30:00,s3,1,0,1,0
T000410,17:44:00,17:44:00,s7,2,0,0,0
T000410,17:54:00,17:54:00,s1,3,1,0,0
T000411,17:40:00,17:40:00,s3,1,0,1,0
T000411,17:54:00,17:54:00,s7,2,0,0,0
T000411,18:04:00,18:04:00,s1,3,1,0,0
T000412,17:50:00,17:50:00,s3,1,0,1,0
T000412,18:04:00,18:04:00,s7,2,0,0,0
T000412,18:14:00,18:14:00,s1,3,1,0,0
T000413,18:00:00,18:00:00,s3,1,0,1,0
T000413,18:14:00,18:14:00,s7,2,0,0,0
T000413,18:24:00,18:24:00,s1,3,1,0,0
T000414,18:10:00,18:10:00,s3,1,0,1,0
T000414,18:24:00,18:24:00,s7,2,0,0,0
T000414,18:34:00,18:34:00,s1,3,1,0,0
T000415,18:20:00,18:20:00,s3,1,0,1,0
T000415,18:34:00,18:34:00,s7,2,0,0,0
T000415,18:44:00,18:44:00,s1,3,1,0,0
T000416,18:30:00,18:30:00,s3,1,0,1,0
T000416,18:44:00,18:44:00,s7,2,0,0,0
T000416,18:54:00,18:54:00,s1,3,1,0,0
T000417,18:40:00,18:40:00,s3,1,0,1,0
T000417,18:54:00,18:54:00,s7,2,0,0,0
T000417,19:04:00,19:04:00,s1,3,1,0,0
T000418,18:50:00,18:50:00,s3,1,0,1,0
T000418,19:04:00,19:04:00,s7,2,0,0,0
T000418,19:14:00,19:14:00,s1,3,1,0,0
T000419,19:00:00,19:00:00,s3,1,0,1,0
T000419,19:14:00,19:14:00,s7,2,0,0,0
T000419,19:24:00,19:24:00,s1,3,1,0,0
T000420,19:10:00,19:10:00,s3,1,0,1,0
T000420,19:24:00,19:24:00,s7,2,0,0,0
T000420,19:34:00,19:34:00,s1,3,1,0,0
T000421,19:30:00,19:30:00,s3,1,0,1,0
T000421,19:44:00,19:44:00,s7,2,0,0,0
T000421,19:54:00,19:54:00,s1,3,1,0,0
T000422,19:50:00,19:50:00,s3,1,0,1,0
T000422,20:04:00,20:04:00,s7,2,0,0,0
T000422,20:14:00,20:14:00,s1,3,1,0,0
T000423,20:10:00,20:10:00,s3,1,0,1,0
T000423,20:24:00,20:24:00,s7,2,0,0,0
T000423,20:34:00,20:34:00,s1,3,1,0,0
T000424,20:30:00,20:30:00,s3,1,0,1,0
T000424,20:44:00,20:44:00,s7,2,0,0,0
